BLLM,41,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22556.87,47509.81,,,,,,,,,,,,
BLLM,42,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22609.05,47688.51,,,,,,,,,,,,
BLLM,43,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,44,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,44147.69,38396.97,,,,,,,,,,,,
BLLM,45,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,45152.25,34054.69,,,,,,,,,,,,
BLLM,46,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,47,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,48,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,49,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,48926.19,25226.1,,,,,,,,,,,,
BLLM,52,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,45399.38,13100.19,,,,,,,,,,,,
BLLM,52,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,53,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,54,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,55,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-03-16.85,124-53-06.40,43850.32,17034.35,,,,,"FROM REGION-12,KORONADAL CITY",,,,,,,
BLLM,55,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,56,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,43974.04,16935.93,,,,,,,,,,,,
BLLM,56,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,57,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,58,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,59,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-05.002,124-52-50.588,37957.24,16818.65,,,,,,,,,,,,
BLLM,59,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,37957.24,16818.65,,,,,,,,,,,,
BLLM,60,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-09.876,124-52-50.457,38106.98,16814.69,,,,,,,,,,,,
BLLM,60,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,38106.98,16814.69,,,,,,,,,,,,
BLLM,61,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,34508.99,16946.31,,,,,,,,,,,,
BLLM,61,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,62,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,34555.36,17053.56,,,,,,,,,,,,
BLLM,62,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,63,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,64,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,38514.94,23579.64,,,,,,,,,,,,
BLLM,64,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,38514.94,23579.64,,,,,,,,,,,,
BLLM,66,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,41524.4,41502.48,,,,,,,,,,,,
BLLM,83,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,50219.71,52111.43,,,,,,,,,,,,
BLLM,83,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,50219.71,52111.43,,,,,,,,,,,,
BLLM,84,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,50241,52345.9,,,,,,,,,,,,
BLLM,84,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,50241,52345.9,,,,,,,,,,,,
BLLM,85,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,46497.87,51182.04,,,,,,,,,,,,
BLLM,85,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,46497.87,51182.04,,,,,,,,,,,,
BLLM,86,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,46326.26,51069.74,,,,,,,,,,,,
BLLM,86,PLS-866,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,46326.26,51069.74,,,,,,,,,,,,
MBM,2,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,28018.29,32897.58,,,,,,,,,,,,
MBM,3,PLS-59,KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,34975.1,28711.15,,,,,,,,,,,,
CTN,3013,,KILANGAN PAGALUNGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-10-44.54,124-43-18.66,,,793777.8917,469278.8253,,,,,,,,,,
CTN,3014,,KILANGAN PAGALUNGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-10-44.12,124-43-21.49,,,793765.0366,469365.5434,,,,,,,,,,
CTN,3015,,KILANGAN PAGALUNGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-9-48.54,124-43-37.66,,,792057.5868,469860.7326,,,,,,,,,,
CTN,3016,,KILANGAN PAGALUNGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-9-46.79,124-43-39.14,,,792003.7814,469905.7328,,,,,,,,,,
KIMA,1,,KIMAGANGO MIDSAYAP,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-12-54.1566,124-34-37.1519,,,797771.6801,453282.1548,,,ESTABLISHED BY FNSP-K,,,,,,,
KIMA,2,,KIMAGANGO MIDSAYAP,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-12-50.7632,124-34-36.8539,,,797667.4553,453272.9146,,,ESTABLISHED BY FNSP-K,,,,,,,
TRI.STA,,,KNOLL,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,8-18-56.594,122-57-13.210,,,,,,,,,,,,,,
LA ESP,1,,LA ESPERANZA,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-50-57.6796,124-53-49.4136,,,757313.9939,488622.3729,,,ESTABLISHED BY FNSP-K,,,,,,,
LA ESP,2,,LA ESPERANZA,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-50-53.4965,124-53-50.8485,,,757185.5017,488666.4002,,,ESTABLISHED BY FNSP-K,,,,,,,
TRI.STA,,,LABUK,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-51-37.459,122-13-45.506,,,,,,,,,,,,,,
TRI.STA,,,LALAPUNG,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,8-01-21.454,124-17-47.038,,,,,,,,,,,,,,
TRI.STA,,,LAMUANGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-22-38.562,124-06-54.718,,,,,,,,,,,,,,
KC,49,,LANAO KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-32.9821,124-04-48.4748,,,776827.5705,508853.4768,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,50,,LANAO KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-01-33.2154,125-04-45.3507,,,776834.7196,508757.4846,,,ESTABLISHED BY FNSP-K,,,,,,,
TRI.STA,,,LANAO SOUTH WEST BASE,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-58-45.243,124-14-18.44,,,,,,,,,,,,,,
TRI.STA,,,LAPITAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-39-00.345,123-58-52.586,,,,,,,138,,,,,,,
BLLM,1,PLS966,LIBUNGAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-28-20.184,124-33-55.207,,,826218.16,452022.94,,,,,,,,,,
TRI.STA,,,LIMASUN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-11-59.888,121-55-43.368,,,,,,,,,,,,,,
KC,27,,LINANGKOB KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-04-13.78,125-04-08.35,,,781766.3869,507621.2611,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,28,,LINANGKOB KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-04-15.80,125-04-01.72,,,781828.6364,507417.7282,,,ESTABLISHED BY FNSP-K,,,,,,,
TRI.STA,,,LITOBAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-43-03.526,122-08-23.348,,,,,,,,,,,,,,
TRI.STA,,,LOK,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,8-19-57.208,122-59-15.204,,,,,,,,,,,,,,
BBM,1,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22548.64,21712.7,,,,,,,,,,,,
BBM,2,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,21226.61,23254.22,,,,,,,,,,,,
BBM,3,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,18925.52,21283.59,,,,,,,,,,,,
BBM,4,PLS-223,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,16570.57,19284.59,,,,,,,,,,,,
BLBM,1,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22717.07,29829.6,,,,,,,,,,,,
BLBM,2,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22520.87,29923.92,,,,,,,,,,,,
BLLM,1,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-51-17.33,124-54-18.24,30000,30000,,,,,,,,,,,,
BLLM,1,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20000,20000,,,,,,,,,,,,
BLLM,1,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,2,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,29863.4,29988.75,,,,,,,,,,,,
BLLM,2,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20153.55,19816.4,,,,,,,,,,,,
BLLM,2,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,3,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,27381.59,31796.83,,,,,,,,,,,,
BLLM,3,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,3,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20000,20000,,,,,,,,,,,,
BLLM,4,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,27282.81,31787.92,,,,,,,,,,,,
BLLM,4,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23672.84,16521.3,,,,,,,,,,,,
BLLM,4,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,204171.29,20161.7,,,,,,,,,,
BLLM,5,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23335.57,31456.63,,,,,,,,,,,,
BLLM,5,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19828.11,16736.04,,,,,,,,,,,,
BLLM,5,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,21153.66,22774.75,,,,,,,,,,,,
BLLM,6,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23162.5,31441.37,,,,,,,,,,,,
BLLM,6,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,21557.58,18211.81,,,,,,,,,,,,
BLLM,6,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20671.75,33466.43,,,,,,,,,,,,
BLLM,7,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19372.12,30568.57,,,,,,,,,,,,
BLLM,7,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23855.61,20188.99,,,,,,,,,,,,
BLLM,7,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,17802.53,18587.1,,,,,,,,,,,,
BLLM,8,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19395.39,30323.58,,,,,,,,,,,,
BLLM,8,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26003.46,24687,,,,,,,,,,,,
BLLM,8,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,17691.27,18577.96,,,,,,,,,,,,
BLLM,9,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20701.9,27091.43,,,,,,,,,,,,
BLLM,9,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,24847.05,23686.27,,,,,,,,,,,,
BLLM,9,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,14726.48,17028.78,,,,,,,,,,,,
BLLM,10,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,21094.1,27134.24,,,,,,,,,,,,
BLLM,10,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23524.55,25226.57,,,,,,,,,,,,
BLLM,10,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,14601.73,16917.28,,,,,,,,,,,,
BLLM,11,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,24818.17,27473.24,,,,,,,,,,,,
BLLM,11,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22208.48,26973.43,,,,,,,,,,,,
BLLM,11,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,12609.52,15523.53,,,,,,,,,,,,
BLLM,12,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,25113.97,24795.4,,,,,,,,,,,,
BLLM,12,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,24504.69,30742.46,,,,,,,,,,,,
BLLM,12,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,12578.04,15355.1,,,,,,,,,,,,
BLLM,13,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,28850.88,27859.87,,,,,,,,,,,,
BLLM,13,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26798.96,30742.31,,,,,,,,,,,,
BLLM,13,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,16702.73,15384.91,,,,,,,,,,,,
BLLM,14,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,29079.76,27887.2,,,,,,,,,,,,
BLLM,14,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,27724.68,31536.67,,,,,,,,,,,,
BLLM,14,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,16877.51,15277.76,,,,,,,,,,,,
BLLM,15,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,30063.1,24216.68,,,,,,,,,,,,
BLLM,15,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,28424.08,28856.35,,,,,,,,,,,,
BLLM,15,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,18868.79,15238.74,,,,,,,,,,,,
BLLM,16,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,30091.15,24015.06,,,,,,,,,,,,
BLLM,16,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,32688.05,28485.35,,,,,,,,,,,,
BLLM,16,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19032.23,15218.78,,,,,,,,,,,,
BLLM,17,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26244.5,23480.02,,,,,,,,,,,,
BLLM,17,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,32761.43,29452.48,,,,,,,,,,,,
BLLM,17,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,21631.06,17518.63,,,,,,,,,,,,
BLLM,18,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26056.33,23458.4,,,,,,,,,,,,
BLLM,18,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,33405.91,29976.41,,,,,,,,,,,,
BLLM,18,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,21507.76,17654.28,,,,,,,,,,,,
BLLM,19,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22212.27,23136.73,,,,,,,,,,,,
BLLM,19,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,24187.82,16365.95,,,,,,,,,,,,
BLLM,20,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,21961.4,23117,,,,,,,,,,,,
BLLM,20,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,25093.54,19255.38,,,,,,,,,,,,
BLLM,21,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19813.92,24590.72,,,,,,,,,,,,
BLLM,21,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23644.86,14636.38,,,,,,,,,,,,
BLLM,22,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19920.28,24424.68,,,,,,,,,,,,
BLLM,22,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,23,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,30148.53,33938.97,,,,,,,,,,,,
BLLM,23,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,24,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,30142.6,34052.77,,,,,,,,,,,,
BLLM,24,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,25,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,29905.86,36066.94,,,,,,,,,,,,
BLLM,25,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,26,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,29768.59,36104.43,,,,,,,,,,,,
BLLM,26,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
BLLM,27,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26370.31,35208.85,,,,,,,,,,,,
BLLM,27,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23964.95,16433.25,,,,,,,,,,,,
BLLM,28,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,26666.32,35123.06,,,,,,,,,,,,
BLLM,28,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23672.84,16521.3,,,,,,,,,,,,
BLLM,29,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23126.34,34480.77,,,,,,,,,,,,
BLLM,30,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22984.36,34477.1,,,,,,,,,,,,
BLLM,31,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19841.19,32722.45,,,,,,,,,,,,
BLLM,32,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19796.83,32592.42,,,,,,,,,,,,
BLLM,33,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,17442.15,32935.53,,,,,,,,,,,,
BLLM,34,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,17331.34,32927.74,,,,,,,,,,,,
BLLM,35,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,16804.07,30362.49,,,,,,,,,,,,
BLLM,36,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,16882.42,30242.76,,,,,,,,,,,,
BLLM,37,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,17698.26,26514.01,,,,,,,,,,,,
BLLM,38,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,17720.08,26161.51,,,,,,,,,,,,
MBM,1,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,6-32-49.98,124-47-21.006,23805.79,24288.23,,,,,,,,,,,,
MBM,1,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,,,,,,,,,,,,,,
MBM,2,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,22320.86,26168.25,,,,,,,,,,,,
MBM,2,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,23084.99,22752.59,,,,,,,,,,,,
MBM,3,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,17231.35,32921.12,,,,,,,,,,,,
MBM,3,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,20614.54,28659.03,,,,,,,,,,,,
MBM,4,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19173.16,26285.78,,,,,,,,,,,,
MBM,5,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,19134.55,25713.72,,,,,,,,,,,,
MBM,6,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,17516.11,22929.42,,,,,,,,,,,,
MBM,7,PLS-222,LOWER MALASILA COTABATO,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,,,15154.36,20966.43,,,,,,,,,,,,
KC,61,,LUVIMIN KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-02-59.1088,125-05-35.9026,,,779473.7355,512149.7331,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,62,,LUVIMIN KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-02-55.6817,125-01-9.0419,,,779367.0795,512118.8092,,,ESTABLISHED BY FNSP-K,,,,,,,
MAC,1,,MACABASA ALAMADA,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-27-00.7772,124-30-38.0375,,,823785.2999,445974.8101,,,ESTABLISHED BY FNSP-K,,,,,,,
MAC,2,,MACABASA ALAMADA,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-26-57.1979,124-30-40.3191,,,823675.2721,446044.6474,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,5,,MACABOLEG KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-24.5128,124-58-18.1371,,,774723.7894,496873.6751,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,6,,MACABOLEG KIDAPAWAN,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-27.5212,124-58-11.34836,,,774816.2071,496665.322,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,47,,MAGSAYSAY KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-50-0532,125-04-17.9993,,,775508.8037,507918.2657,,,ESTABLISHED BY FNSP-K,,,,,,,
KC,48,,MAGSAYSAY KIDAPAWAN CITY,NORTH COTABATO,REGIONIX CENTRAL MINDANAO,7-00-50.8948,124-04-17.1762,,,775534.6505,507892.999,,,ESTABLISHED BY FNSP-K,,,,,,,
