MBM,11,CAD-106,ARINGAY,La Union,I,16-28-43.099,120-27-18.311,28971.44,30816.87,1822486.347,441817.739,,,,,,
MBM,12,CAD-106,ARINGAY,La Union,I,16-27-47.599,120-28-2.189,27266.17,32119.27,1820776.929,443114.663,,,,,,
MBM,13,CAD-106,ARINGAY,La Union,I,16-23-17.457,120-26-37.157,18961.26,29600.67,1812480.164,440569.612,,,,,,
MBM,14,CAD-106,ARINGAY,La Union,I,16-23-5.810,120-25-25.715,18608.42,27480.82,1812128.074,438448.638,,,,,,
MBM,15,CAD-106,ARINGAY,La Union,I,16-23-13.695,120-25-6.030,18844.58,26896.60,1812372.105,437865.191,,,,,,
MBM,16,CAD-106,ARINGAY,La Union,I,16-23-14.166,120-24-7.658,18858.59,25164.46,1812391.613,436133.097,,,,,,
MBM,17,CAD-106,ARINGAY,La Union,I,16-23-8.495,120-23-40.098,18684.08,24346.67,1812219.722,435314.758,,,,,,
MBM,18,CAD-106,ARINGAY,La Union,I,16-22-27.329,120-23-51.161,17418.78,24675.22,1810953.393,435639.293,,,,,,
MBM,19,CAD-106,ARINGAY,La Union,I,16-22-20.674,120-24-2.512,17214.30,25012.11,1810747.836,435975.544,,,,,,
MBM,20,CAD-106,ARINGAY,La Union,I,16-22-10.522,120-24-0.107,16902.23,24940.81,1810435.996,435903.251,,,,,,
MBM,21,CAD-106,ARINGAY,La Union,I,16-22-7.207,120-22-16.386,16799.86,27862.70,1810343.403,432824.820,,,,,,
MBM,22,CAD-106,ARINGAY,La Union,I,16-21-44.952,120-21-26.252,16115.70,20374.90,1809663.982,431334.826,,,,,,
MBM,23,CAD-106,ARINGAY,La Union,I,16-21-44.951,120-21-3.654,16115.68,19704.22,1809666.081,430664.160,,,,,,
MBM,24,CAD-106,ARINGAY,La Union,I,16-21-44.951,120-20-34.125,16115.72,18827.86,1809668.895,429787.791,,,,,,
MBM,25,CAD-106,ARINGAY,La Union,I,16-24-15.625,120-26-37.728,20749.23,29616.83,1814268.066,440591.455,,,,,,
PBM,1,CAD-106,ARINGAY,La Union,I,16-28-43.099,120-27-18.311,28971.44,30816.87,1822486.347,441817.739,,,,,,
PBM,2,CAD-106,ARINGAY,La Union,I,16-27-47.599,120-28-2.189,27266.17,32119.27,1820776.929,443114.663,,,,,,
PBM,3,CAD-106,ARINGAY,La Union,I,16-23-17.457,120-26-37.157,18961.26,29600.67,1812480.164,440569.612,,,,,,
TRI. STA,1,CAD-106,ARINGAY,La Union,I,16-24-19.756,120-22-46.688,20874.250,22761.460,1814414.923,433736.541,,,,,,
TRI. STA,2,CAD-106,ARINGAY,La Union,I,16-24-27.597,120-22-56.977,21115.310,23066.730,1814655.009,434042.565,,,,,,
TRI. STA,3,CAD-106,ARINGAY,La Union,I,16-24-37.976,120-23-6.118,21434.360,23337.900,1814973.214,434314.755,,,,,,
TRI. STA,4,CAD-106,ARINGAY,La Union,I,16-24-33.596,120-23-19.114,21299.810,23723.510,1814837.416,434699.95,,,,,,
TRI. STA,5,CAD-106,ARINGAY,La Union,I,16-24-47.621,120-24-9.541,21731.200,25219.640,1815264.056,436197.43,,,,,,
TRI. STA,6,CAD-106,ARINGAY,La Union,I,16-24-43.795,120-24-8.302,21613.590,25182.910,1815146.561,436160.322,,,,,,
TRI. STA,7,CAD-106,ARINGAY,La Union,I,16-25-41.878,120-23-43.434,23398.800,24444.690,1816934.102,435427.805,,,,,,
TRI. STA,8,CAD-106,ARINGAY,La Union,I,16-23-45.821,120-23-28.268,19831.350,23995.390,1813368.095,434967.15,,,,,,
TRI. STA,9,CAD-106,ARINGAY,La Union,I,16-24-15.645,120-24-51.692,20748.680,25470.550,1814277.535,437445.219,,,,,,
TRI. STA,10,CAD-106,ARINGAY,La Union,I,16-25-30.156,120-25-1.365,23039.080,26756.850,1816567.016,437738.816,,,,,,
TRI. STA,11,CAD-106,ARINGAY,La Union,I,16-24-24.772,120-24-49.419,21029.21,26403.02,1814558.274,437378.586,,,,,,
TRI. STA,12,CAD-106,ARINGAY,La Union,I,16-23-13.688,120-25-5.948,18844.36,26894.17,1812371.897,437862.758,,,,,,
TRI. STA,13,CAD-106,ARINGAY,La Union,I,16-25-49.868,120-24-20.175,23644.63,25534.66,1817176.472,436518.554,,,,,,
TRI. STA,14,CAD-106,ARINGAY,La Union,I,16-26-57.074,120-25-33.433,25711.08,27707.31,1819235.973,438697.794,,,,,,
TRI. STA,15,CAD-106,ARINGAY,La Union,I,16-24-45.858,120-25-45.120,21677.88,28055.50,1815201.697,439033.118,,,,,,
TRI. STA,16,CAD-106,ARINGAY,La Union,I,16-25-33.192,120-26-46.715,23133.60,29882.38,1816651.569,440864.623,,,,,,
TRI. STA,17,CAD-106,ARINGAY,La Union,I,16-24-23.384,120-26-12.890,20987.40,28879.74,1814508.593,439855.140,,,,,,
TRI. STA,18,CAD-106,ARINGAY,La Union,I,16-23-4.472,120-26-51.495,18562.31,30086.33,1812079.874,440993.990,,,,,,
TRI. STA,19,CAD-106,ARINGAY,La Union,I,16-27-21.354,120-27-3.822,26458.54,30388.34,1819974.846,441381.170,,,,,,
TRI. STA,20,CAD-106,ARINGAY,La Union,I,16-27-3.286,120-27-38.911,25903.67,31429.49,1819416.676,442420.552,,,,,,
TRI. STA,21,CAD-106,ARINGAY,La Union,I,16-26-24.215,120-28-10.953,24703.23,32380.70,1818213.212,443367.905,,,,,,
TRI. STA,22,CAD-106,ARINGAY,La Union,I,16-25-26.232,120-27-33.869,22920.34,31281.48,1816433.857,442263.020,,,,,,
TRI. STA,23,CAD-106,ARINGAY,La Union,I,16-26-14.837,120-27-11.227,24414.04,30608.99,1817929.666,441595.303,,,,,,
TRI. STA,24,CAD-106,ARINGAY,La Union,I,16-28-2.866,120-26-11.125,27733.85,28824.63,182155.137,439821.548,,,,,,
TRI. STA,25,CAD-106,ARINGAY,La Union,I,16-28-13.645,120-27-31.961,28066.28,31222.21,1821579.907,442220.173,,,,,,
TRI. STA,26,CAD-106,ARINGAY,La Union,I,16-26-46.315,120-26-18.989,25380.90,29058.86,1818901.473,440048.277,,,,,,
TRI. STA,27,CAD-106,ARINGAY,La Union,I,16-27-36.861,120-26-41.851,26934.90,29706.37,1820453.277,440730.742,,,,,,
TRI. STA,28,CAD-106,ARINGAY,La Union,I,16-24-15.625,120-26-37.728,20749.230,29615.830,1814268.066,440591.455,,,,,,
BBM,1,CAD-106,ARINGAY,La Union,I,16-23-51.885,120-21-12.564,20017.36,19968.66,1813566.942,430941.008,,,,,,
BBM,2,CAD-106,ARINGAY,La Union,I,16-24-3.595,120-21-47.325,20377.33,21000.10,1813923.624,431973.592,,,,,,
BBM,3,CAD-106,ARINGAY,La Union,I,16-24-11.809,120-22-49.538,20629.97,22846.05,1814170.391,433820.359,,,,,,
BBM,4,CAD-106,ARINGAY,La Union,I,16-23-48.161,120-22-49.032,19903.08,22831.14,1813443.545,433603.125,,,,,,
BBM,5,CAD-106,ARINGAY,La Union,I,16-23-26.373,120-22-17.185,19233.25,21886.22,1812776.732,432856.061,,,,,,
BBM,6,CAD-106,ARINGAY,La Union,I,16-22-50.446,120-22-51.706,18129.05,22910.72,1811669.263,433877.062,,,,,,
BBM,7,CAD-106,ARINGAY,La Union,I,16-22-48.036,120-21-9.105,18054.79,19866.01,1811604.674,430832.112,,,,,,
BBM,8,CAD-106,ARINGAY,La Union,I,16-22-47.257,120-20-46.144,18030.84,19184.64,1811582.911,430150.656,,,,,,
BBM,9,CAD-106,ARINGAY,La Union,I,16-22-18.649,120-19-54.932,17151.60,17664.81,1810708.499,428628.020,,,,,,
