BLLM,1,CAD-818-D,BARBAZA,Antique,VI,11-11-48.862,122-02-14.151,,,1238279.141,394854.751,,,
BLLM,2,CAD-818-D,BARBAZA,Antique,VI,,,,,1237849.350,394928.681,,,
BLLM,3,CAD-818-D,BARBAZA,Antique,VI,,,,,1242546.439,397065.853,,,
BLLM,4,CAD-818-D,BARBAZA,Antique,VI,,,,,1242808.755,397017.355,,,
BLLM,5,CAD-818-D,BARBAZA,Antique,VI,,,,,1245525.493,301675.512,,,
BLLM,6,CAD-818-D,BARBAZA,Antique,VI,,,,,1245270.529,301658.943,,,
BLLM,7,CAD-818-D,BARBAZA,Antique,VI,,,,,1240299.453,300165.444,,,
BLLM,8,CAD-818-D,BARBAZA,Antique,VI,,,,,1239953.557,300070.280,,,
BLLM,9,CAD-818-D,BARBAZA,Antique,VI,,,,,1234968.103,399633.544,,,
BLLM,10,CAD-818-D,BARBAZA,Antique,VI,,,,,1234967.913,399413.838,,,
BBM,1,CAD-818-D,BARBAZA,Antique,VI,,,,,1236675.50,394555.95,,,
BBM,2,CAD-818-D,BARBAZA,Antique,VI,,,,,1237759.25,394315.25,,,
BBM,3,CAD-818-D,BARBAZA,Antique,VI,,,,,1238517.94,394547.19,,,
BBM,4,CAD-818-D,BARBAZA,Antique,VI,,,,,1238512.77,395082.15,,,
BBM,5,CAD-818-D,BARBAZA,Antique,VI,,,,,1238454.35,395600.86,,,
BBM,6,CAD-818-D,BARBAZA,Antique,VI,,,,,1238700.16,395002.62,,,
BBM,7,CAD-818-D,BARBAZA,Antique,VI,,,,,1239066.42,395173.77,,,
BBM,8,CAD-818-D,BARBAZA,Antique,VI,,,,,1238966.22,395302.96,,,
BBM,9,CAD-818-D,BARBAZA,Antique,VI,,,,,1239489.71,395047.06,,,
BBM,10,CAD-818-D,BARBAZA,Antique,VI,,,,,1239153.73,395343.40,,,
BBM,11,CAD-818-D,BARBAZA,Antique,VI,,,,,1238656.96,395775.32,,,
BBM,12,CAD-818-D,BARBAZA,Antique,VI,,,,,1239056.73,395643.60,,,
BBM,13,CAD-818-D,BARBAZA,Antique,VI,,,,,1239337.64,396376.09,,,
BBM,14,CAD-818-D,BARBAZA,Antique,VI,,,,,1239604.31,395612.67,,,
BBM,15,CAD-818-D,BARBAZA,Antique,VI,,,,,1239782.62,395267.03,,,
BBM,16,CAD-818-D,BARBAZA,Antique,VI,,,,,1240501.90,395870.42,,,
BBM,17,CAD-818-D,BARBAZA,Antique,VI,,,,,1240435.59,395911.11,,,
BBM,18,CAD-818-D,BARBAZA,Antique,VI,,,,,1240025.78,395779.22,,,
BBM,19,CAD-818-D,BARBAZA,Antique,VI,,,,,1239780.34,396433.43,,,
BBM,20,CAD-818-D,BARBAZA,Antique,VI,,,,,1239820.12,396777.94,,,
BBM,21,CAD-818-D,BARBAZA,Antique,VI,,,,,1239788.45,396927.88,,,
BBM,22,CAD-818-D,BARBAZA,Antique,VI,,,,,1241349.72,396358.06,,,
BBM,23,CAD-818-D,BARBAZA,Antique,VI,,,,,1241949.74,396572.85,,,
BBM,24,CAD-818-D,BARBAZA,Antique,VI,,,,,1241950.17,396815.53,,,
BBM,25,CAD-818-D,BARBAZA,Antique,VI,,,,,1241815.07,396771.88,,,
BBM,26,CAD-818-D,BARBAZA,Antique,VI,,,,,1241569.48,397291.50,,,
BBM,27,CAD-818-D,BARBAZA,Antique,VI,,,,,1242496.56,396483.62,,,
BBM,28,CAD-818-D,BARBAZA,Antique,VI,,,,,1242404.40,396940.85,,,
