23863,ARA 4113,3,0,0,0,0,1743846.422,558909.685
23864,ARA 4114,3,0,0,0,0,1743362.126,558911.002
23866,ARA 4115,3,0,0,0,0,1743409.71,560354.073
23868,ARA 4116,3,0,0,0,0,1743442.432,560465.095
23871,ARA 4121,3,0,0,0,0,1743052.662,560138.113
23873,ARA 4122,3,0,0,0,0,1743540.267,559812.924
23880,ARA 4123,3,0,0,0,0,1743670.988,559805.932
23882,ARA 4124,3,0,0,0,0,1743356.794,560056.015
23884,ARA 4125,3,0,0,0,0,1743193.272,560094.006
23887,ARA 4126,3,0,0,0,0,1743107.414,559815.976
23889,ARA 4127,3,0,0,0,0,1742959.484,560006.571
23892,ARA 4128,3,0,0,0,0,1742902.043,559957.727
23894,ARA 4129,3,0,0,0,0,1742884.499,559882.727
23898,ARA 4131,3,0,0,0,0,1742648.732,559248.728
23899,ARA 4132,3,0,0,0,0,1743010.886,559788.409
23900,ARA 4133,3,0,0,0,0,1742982.243,559612.247
23902,ARA 4134,3,0,0,0,0,1744256.461,559446.489
24713,ARA 4135,3,0,0,0,0,1738610.212,555518.003
24714,ARA 4136,3,0,0,0,0,1738831.511,555492.344
24715,ARA 4137,3,0,0,0,0,1738644.407,555392.411
24716,ARA 4138,3,0,0,0,0,1738825.334,555811.691
24718,ARA 4139,3,0,0,0,0,1738645.808,555612.72
24719,ARA 4140,3,0,0,0,0,1738587.128,555782.35
24720,ARA 4141,3,0,0,0,0,1739704.354,555949.22
24721,ARA 4142,3,0,0,0,0,1740254.483,555787.349
24722,ARA 4143,3,0,0,0,0,1740090.554,556394.569
24723,ARA 4144,3,0,0,0,0,1738980.289,555839.464
24724,ARA 4145,3,0,0,0,0,1739099.395,555821.968
24725,ARA 4146,3,0,0,0,0,1739109.553,555609.446
24205,ARA 4147,3,0,0,0,0,1736448.889,549723.952
24726,ARA 4147,3,0,0,0,0,1736448.889,549723.952
24727,ARA 4148,3,0,0,0,0,1736238.165,549800.737
24728,ARA 4149,3,0,0,0,0,1736134.801,549615.82
24729,ARA 4150,3,0,0,0,0,1733151.387,545961.85
24730,ARA 4151,3,0,0,0,0,1733627.882,545650.952
24731,ARA 4152,3,0,0,0,0,1733659.088,545068.406
24734,ARA 4153,3,0,0,0,0,1737904.914,55349.14
24739,ARA 4154,3,0,0,0,0,1738024.515,555606.749
24742,ARA 4155,3,0,0,0,0,1738404.571,555483.368
24745,ARA 4156,3,0,0,0,0,1741399.73,555247.045
24747,ARA 4157,3,0,0,0,0,1741054.567,555261.711
24749,ARA 4158,3,0,0,0,0,1740631.486,554427.763
24752,ARA 4159,3,0,0,0,0,1740591.799,553651.615
24754,ARA 4160,3,0,0,0,0,1740437.208,553723.982
24756,ARA 4161,3,0,0,0,0,1740577.282,553916.91
24757,ARA 4162,3,0,0,0,0,1734846.912,553614.048
24759,ARA 4163,3,0,0,0,0,1734905.318,553745.037
24761,ARA 4164,3,0,0,0,0,1735224.05,553748.014
24764,ARA 4165,3,0,0,0,0,1737512.954,555917.321
24767,ARA 4166,3,0,0,0,0,1737221.744,555902.651
24768,ARA 4167,3,0,0,0,0,1737377.725,555819.188
24772,ARA 4168,3,0,0,0,0,1739485.416,555340.986
24774,ARA 4169,3,0,0,0,0,1739415.119,555190.033
24775,ARA 4170,3,0,0,0,0,1739478.506,554922.01
24777,ARA 4171,3,0,0,0,0,1737817.649,553482.288
24778,ARA 4172,3,0,0,0,0,1737848.508,553741.756
24779,ARA 4173,3,0,0,0,0,1738015.391,553468.888
24780,ARA 4174,3,0,0,0,0,1742384.733,557581.106
24781,ARA 4175,3,0,0,0,0,1742178.888,557286.716
24782,ARA 4176,3,0,0,0,0,1740662.122,555301.493
24783,ARA 4177,3,0,0,0,0,1739720.685,555651.495
24784,ARA 4178,3,0,0,0,0,1739888.806,554802.788
24785,ARA 4179,3,0,0,0,0,1740068.171,554677.509
24786,ARA 4180,3,0,0,0,0,1740155.587,556549.459
24787,ARA 4181,3,0,0,0,0,1733407.561,554814.859
24788,ARA 4182,3,0,0,0,0,1733397.482,544518.295
24789,ARA 4183,3,0,0,0,0,1733630.545,544039.146
24790,ARA 4184,3,0,0,0,0,1735681.072,548329.772
24791,ARA 4185,3,0,0,0,0,1735889.832,548701.317
24206,ARA 4186,3,0,0,0,0,1736774.255,550262.721
24792,ARA 4186,3,0,0,0,0,1736774.255,550262.721
24300,ARA 4187,3,0,0,0,0,1736847.036,550413.058
24793,ARA 4188,3,0,0,0,0,1736412.4,553779.797
24794,ARA 4189,3,0,0,0,0,1736087.22,553777.292
24795,ARA 4190,3,0,0,0,0,1738106.041,552584.695
24801,ARA 4191,3,0,0,0,0,1737958.348,552329.335
24804,ARA 4192,3,0,0,0,0,1737183.227,550989.938
24207,ARA 4193,3,0,0,0,0,1737290.947,551175.14
24807,ARA 4193,3,0,0,0,0,1737290.947,551175.14
24810,ARA 4194,3,0,0,0,0,1740969.162,557228.057
24813,ARA 4195,3,0,0,0,0,1741232.621,557555.467
24816,ARA 4196,3,0,0,0,0,1740156.53,554323.058
24838,ARA 4197,3,0,0,0,0,1740116.083,553960.402
24839,ARA 4198,3,0,0,0,0,1739811.244,553607.228
24840,ARA 4199,3,0,0,0,0,1738582.908,553477.888
24841,ARA 4200,3,0,0,0,0,1738237.205,553774.987
24842,ARA 4201,3,0,0,0,0,1736278.409,555475.6
24843,ARA 4202,3,0,0,0,0,1736103.762,555451.732
24844,ARA 4203,3,0,0,0,0,1738477.682,555564.947
24845,ARA 4204,3,0,0,0,0,1738570.463,555707.669
24847,ARA 4205,3,0,0,0,0,1738851.573,555620.363
24850,ARA 4206,3,0,0,0,0,1738791.883,555386.362
24853,ARA 4207,3,0,0,0,0,1738626.276,555345.425
24857,ARA 4208,3,0,0,0,0,1741941.719,558051.99
24861,ARA 4209,3,0,0,0,0,1733041.27,563331.068
24864,ARA 4210,3,0,0,0,0,1732855.885,563841.073
24873,ARA 4211,3,0,0,0,0,1733173.483,564129.605
24869,ARA 4212,3,0,0,0,0,1713302.148,550997.883
24876,ARA 4213,3,0,0,0,0,1713211.448,551141.599
24880,ARA 4214,3,0,0,0,0,1722936.206,558035.252
24883,ARA 4215,3,0,0,0,0,1723088.685,557896.726
24882,ARA 4216,3,0,0,0,0,1726055.135,560001.996
24884,ARA 4217,3,0,0,0,0,1726154.96,560077.732
24886,ARA 4218,3,0,0,0,0,1732696.615,560281.696
24888,ARA 4219,3,0,0,0,0,1732794.634,560334.649
24889,ARA 4220,3,0,0,0,0,1732585.861,560198.609
24892,ARA 4221,3,0,0,0,0,1717764.465,547899.281
24897,ARA 4222,3,0,0,0,0,1717749.152,547864.474
24894,ARA 4223,3,0,0,0,0,1718626.298,548822.043
24900,ARA 4224,3,0,0,0,0,1718601.265,548829.223
24929,ARA 4226,3,0,0,0,0,1739412.692,555599.938
24932,ARA 4227,3,0,0,0,0,1737980.306,556188.112
24933,ARA 4228,3,0,0,0,0,1738097.569,556137.701
24935,ARA 4229,3,0,0,0,0,1741332.296,553858.179
24938,ARA 4230,3,0,0,0,0,1738848.269,552573.926
24940,ARA 4231,3,0,0,0,0,1739006.995,552573.923
24941,ARA 4232,3,0,0,0,0,1739404.906,552891.99
24942,ARA 4233,3,0,0,0,0,1739662.864,552967.103
24943,ARA 4234,3,0,0,0,0,1738430.598,551718.207
24944,ARA 4235,3,0,0,0,0,1737231.556,552926.499
24946,ARA 4236,3,0,0,0,0,1737714.99,552765.022
24948,ARA 4237,3,0,0,0,0,1735340.377,547891.673
