Tri. Sta.,,33,ANGELES,PAMPANGA,3,15-10-15.65,120-26-52.7,,,1677800.188,440677.964,,,"(Catuno , Top-of the World)"
BBM,11,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17131.65,17975.92,1653287.676,447046.219,,,
BBM,12,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17169.95,17436.3,1653327.111,446506.695,,,
BBM,13,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,15968.16,17320.63,1652125.604,446388.476,,,
BBM,14,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,14061.65,16259.49,1650221.371,445323.284,,,
BBM,15,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,12711.04,15844.12,1648871.655,444905.062,,,
BBM,16,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17041.57,15875.44,1653202.068,444945.603,,,
BBM,17,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19873.86,17022.07,1656031.875,446098.248,,,
BBM,18,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,20575.12,17422.22,1656732.25,446499.896,,,
BBM,19,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,21388.53,17914.34,1657544.603,446993.731,,,
BBM,20,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,20991.62,18394.69,1657146.679,447473.243,,,
BBM,21,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,21791.67,19052.78,1657945.289,448133.028,,,
BBM,22,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,22234.04,18532.3,1658388.774,447613.499,,,
BBM,23,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,21170.44,17765.56,1657326.849,446844.489,,,
BBM,24,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17830.67,14640.76,1653993.781,443712.609,,,
BBM,25,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,23420.13,14457.65,1659583.574,443541.451,,,
BBM,26,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,25259.59,13779.58,1661424.45,442867.306,,,
BBM,27,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,24032.41,17438,1660189.455,446523.047,,,
BBM,28,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,23690.38,18682.36,1659844.78,447766.671,,,
BBM,29,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,23773.92,17648.64,1659930.513,446733.135,,,
BBM,30,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17847.81,13695.36,1654012.931,442767.267,,,
BBM,31,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,11325.44,13846.19,1647490.349,442904.191,,,
BBM,32,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,12792.38,12044.21,1648961.093,441105.372,,,
BBM,33,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,12607.63,10602.68,1648779.418,439663.453,,,
BBM,34,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,12316.47,9633.7,1648490.309,438693.859,,,
BBM,35,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,12665.33,8608.27,1648841.35,437669.177,,,
BBM,36,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,11777.6,15165.89,1647939.699,444224.86,,,
BBM,37,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,21782.42,14920.5,1657944.902,444000.8,,,
BLLM,1,CAD-268,FLORIDA BLANCA,PAMPANGA,3,14-58-31.90,120-31-35.60,20000,20000,1656151.645,449076.392,,,
BLLM,2,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,20059.72,19919.76,1656211.532,448996.267,,,
BLLM,3,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,21206.65,20905.6,1657356.348,449984.565,,,
BLLM,4,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,21211.22,20975.93,1657360.75,450054.875,,,
BLLM,5,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,20197.69,14244.45,1656361.631,443321.349,,,
BLLM,6,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,20039.97,14183.43,1656203.867,443259.991,,,
BLLM,7,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,15707.35,16300.68,1651866.956,445367.986,,,
BLLM,8,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,15661.63,16454.37,1651820.904,445521.574,,,
BLLM,9,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,22639.29,16189.43,1658799.019,445271.524,,,
BLLM,10,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,22639.5,15904.16,1658799.861,444986.277,,,
BLLM,11,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,20884.34,16022.79,1657044.456,445101.135,,,
BLLM,12,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,22639.29,16189.43,1658799.019,445271.524,,,
BLLM,13,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19260.92,15593.4,1655421.982,444668.3,,,
BLLM,14,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19193.9,15272.15,1655305.666,444346.793,,,
BLLM,15,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19825.42,17522.73,1655082.377,446596.861,,,
BLLM,16,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19210.78,17522.88,1655368.574,446197.653,,,
BLLM,17,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17112.44,15247.17,1653274.272,444317.495,,,
BLLM,18,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17022.35,14785.51,1653185.18,443855.634,,,
BLLM,19,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,18723.8,12939.53,1654890.539,442013.308,,,
BLLM,20,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19034.3,12504.58,1655201.947,441579.012,,,
BLLM,21,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19201.99,10629.03,1655373.651,439703.846,,,
BLLM,22,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17892.36,11549.17,1654062.059,440621.181,,,
BLLM,23,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,22306.06,13142.97,1658472.326,442224.398,,,
BLLM,24,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,22784.36,13322.57,1658950.23,442405.019,,,
BLLM,25,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,24268.76,10422.25,1660440.821,439507.914,,,
BLLM,26,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,23846.62,12584.94,1660014.06,441669.677,,,
BLLM,27,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,21646.22,9977.4,1657819.255,439057.431,,,
BLLM,28,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,18703.43,8741.62,1654879.132,437815.401,,,
BLLM,29,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,13598.13,11510.62,1649767.967,440573.488,,,
BLLM,30,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,12761.46,11216.17,1648931.918,440277.257,,,
BLLM,31,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,15195.6,11886,1651364.322,440952.267,,,
BLLM,32,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,14995.71,11636.89,1651165.262,440702.743,,,
BLLM,33,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19087.93,11932.84,1655256.8,441007.394,,,
BLLM,34,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,20208.03,11057.37,1656378.763,440134.338,,,
BLLM,35,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,21391.65,12336.68,1657559.631,441416.162,,,
BLLM,36,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,23261.84,11531.08,1659431.527,440614.568,,,
BLLM,37,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,16094.78,13123.97,1652261.144,442192.144,,,
BLLM,38,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,16773.35,13187.76,1652939.586,442257.375,,,
BLLM,39,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,15281.02,7545.06,1651459.272,436611.522,,,
BLLM,40,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,16924.93,8920.87,1653100.257,437990.842,,,
BLLM,41,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,24411.81,8627.12,1660587.722,437713.075,,,
BLLM,42,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,23181.12,5920.94,1659362.836,435004.264,,,
BLLM,43,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,24835.11,12048.92,1661003.686,441135.769,,,
BLLM,44,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,24954.29,13786.52,1661119.155,442873.592,,,
BLLM,45,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,25770.47,11788.65,1661939.592,440877.517,,,
BLLM,46,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,25853.85,11716.14,1662023.123,440805.167,,,
BLLM,47,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,16466.59,11010.06,1652637.458,440079.054,,,
BLLM,48,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,16485.71,10909.44,1652656.795,439978.456,,,
BLLM,49,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17748.03,9432.08,1653922.262,438503.715,,,
BLLM,50,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17726.98,9571.28,1653900.913,438642.969,,,
BLLM,51,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,15673.35,9367.18,1651847.719,438434.484,,,
BLLM,52,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,15675.24,9468.06,1651849.397,438535.378,,,
BLLM,53,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,14104.38,12910.41,1650271.237,441974.337,,,
BLLM,54,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,14496.43,12955.88,1650663.193,442020.653,,,
BLLM,55,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19021.39,14010.1,1655185.832,443084.505,,,
BLLM,56,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19011.48,13671.15,1655176.654,442745.525,,,
BLLM,57,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19877.18,9384.39,1656051.497,438460.648,,,
BLLM,58,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19766.21,9368.32,1655940.558,438444.347,,,
BLLM,59,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,14808.02,15001.35,1650970.424,444066.742,,,
BLLM,60,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,14684.33,14942.03,1650846.86,444007.16,,,
BLLM,61,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,16104.46,14802.25,1652267.256,443870.421,,,
BLLM,62,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,16012.91,14943.12,1652175.402,444011.107,,,
BLLM,63,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,13430.76,9362.77,1649605.158,438425.307,,,
BLLM,64,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,13567.32,9366.74,1649741.728,438429.574,,,
BLLM,65,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,11732.46,7589.5,1647910.641,436648.427,,,
BLLM,66,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,11569.15,7563.39,1647747.391,436621.961,,,
MBM,1,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,26703.44,13422.15,1662869.06,442512.993,,,
MBM,2,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,24222.42,17045.64,1660380.304,446131.121,,,
MBM,3,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,25809.74,18111.3,1661965.301,447200.161,,,
MBM,4,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,26622.37,18522.86,1662777.046,447613.457,,,
MBM,5,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,25406.68,19724.07,1661558.795,448812.032,,,
MBM,6,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,24220.22,19716.14,1660372.377,448801.561,,,
MBM,7,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,23931.2,20636.24,1660081.398,449721.01,,,
MBM,8,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,22588.56,20833.98,1658738.363,449915.886,,,
MBM,9,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,22588.39,21192.12,1658737.428,450274.028,,,
MBM,10,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,22075.76,22417.46,1658222.208,451498.248,,,
MBM,11,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,21186.65,22795.01,1657332.297,451873.871,,,
MBM,12,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,20656.81,23074.25,1656801.863,452151.975,,,
MBM,13,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,20109.43,22223.8,1656256.319,451300.367,,,
MBM,14,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19894.25,22286.98,1656041.026,451363.09,,,
MBM,15,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19859.73,22262.03,1656006.533,451338.072,,,
MBM,16,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,19391.66,21285.4,1655540.57,450360.461,,,
MBM,17,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,18097.43,20382.36,1654248.287,449454.686,,,
MBM,18,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,17505.33,19773.68,1653657.507,448844.747,,,
MBM,19,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,16881.13,19643.18,1653033.595,448712.915,,,
MBM,20,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,16066.44,18832.31,1652220.639,447900.344,,,
MBM,21,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,15016.24,17966.24,1651172.324,447032.03,,,
MBM,22,CAD-268,FLORIDA BLANCA,PAMPANGA,3,,,13362.84,17126.04,1649520.743,446188.313,,,".=LOT 274 , MBM # 31 CAD 273, LUBAO "
BLBM,1,CARMEN,FLORIDA BLANCA,PAMPANGA,3,,,21206.11,20905.62,1657355.796,449984.568,,,
BLBM,2,CARMEN,FLORIDA BLANCA,PAMPANGA,3,,,21210.68,20976.03,1657360.216,450054.987,,,
Tri. Sta.,,F,FLORIDA BLANCA,PAMPANGA,3,14-55-24.582,120-23-11.984,,,1650431.514,434013.146,,,"( C , Catuno  , Florida Blanca)"
BLLM,1,FLORIDA BLANCA,FLORIDA BLANCA,PAMPANGA,3,14-58-31.90,120.31-35.60,2000,20000,1656151.645,449076.392,,,For new data see Cad. No. 268
BLLM,2,FLORIDA BLANCA,FLORIDA BLANCA,PAMPANGA,3,,,20059.72,19919.79,1656211.535,448996.311,,,For new data see Cad. No. 268
,,Florida Blanca E.B.T,FLORIDA BLANCA,PAMPANGA,3,,,20040.2,20099.43,1656191.632,449175.906,,,
Tri. Sta.,,Florida Blanca N.W.,FLORIDA BLANCA,PAMPANGA,3,,,19977.32,19903.95,1656129.171,448980.296,,,
Tri. Sta.,,Floridablanca,FLORIDA BLANCA,PAMPANGA,3,14-58-31.168,120-31-32.386,,,1656129.354,448980.315,,,"( Cutuno , Arayat , Malasimbo)"
BLBM,1,GUTAD,FLORIDA BLANCA,PAMPANGA,3,,,15708.86,16301.31,1651868.479,445368.605,,,
BLBM,2,GUTAD,FLORIDA BLANCA,PAMPANGA,3,,,15663.15,16454.97,1651822.442,445522.165,,,
BLBM,1,PABANLAG,FLORIDA BLANCA,PAMPANGA,3,,,20200.05,14246.28,1656363.977,443323.194,,,
BLBM,2,PABANLAG,FLORIDA BLANCA,PAMPANGA,3,,,20042.12,14185.18,1656206.18,443261.758,,,
Tri. Sta.,,W . B. Tower,FLORIDA BLANCA,PAMPANGA,3,14-58-31.168,120-31-32.386,,,1656129.354,448980.315,,,"(Cutuno , Arayat)"
BLBM,1,BETIS,GUAGUA,PAMPANGA,3,,,21083.76,21142.85,1656310.016,461515.238,,,
BLBM,2,BETIS,GUAGUA,PAMPANGA,3,,,21118.87,21077.31,1656345.234,461449.758,,,
BLLM,1,CAD-376-D,GUAGUA,PAMPANGA,3,14-58-03.250,120-37-54.016,,,1655249.688,460381.282,,,
BLLM,2,CAD-376-D,GUAGUA,PAMPANGA,3,,,,,1655147.394,460470.705,,,
BLLM,3,CAD-376-D,GUAGUA,PAMPANGA,3,,,,,1656696.832,456128.689,,,
BLLM,4,CAD-376-D,GUAGUA,PAMPANGA,3,,,,,1656958.431,455781.309,,,
BLLM,5,CAD-376-D,GUAGUA,PAMPANGA,3,,,,,1659792.459,451280.827,,,
BLLM,6,CAD-376-D,GUAGUA,PAMPANGA,3,,,,,1659557.179,451529.888,,,
BLLM,1,GUAGUA,GUAGUA,PAMPANGA,3,14-58-02.55,120-37-53.66,20000,20000,1655228.189,460370.625,,,
BLLM,2,GUAGUA,GUAGUA,PAMPANGA,3,,,19941.15,20062.3,1655169.237,460432.825,,,
Tri. Sta.,,Guagua B. Tower,GUAGUA,PAMPANGA,3,14-57-58.423,120-37-58.656,,,1655101.106,460519.691,,,"(Malasimbo , Cutuno)"
Tri. Sta.,,Guagua B.T.,GUAGUA,PAMPANGA,3,,,19871.89,20149.81,1655099.834,460520.217,,,
BLBM,1,MAGUIAPO,GUAGUA,PAMPANGA,3,,,22136.11,11784.48,1657377.883,452158.88,,,
BLBM,2,MAGUIAPO,GUAGUA,PAMPANGA,3,,,22161.58,11980.16,1657403.027,452354.598,,,
BLBM,1,RIZAL,GUAGUA,PAMPANGA,3,,,21372.83,16019.98,1656607.587,456393.004,,,
BLBM,2,RIZAL,GUAGUA,PAMPANGA,3,,,21319.2,16025.89,1656553.949,456398.825,,,
BLBM,1,SAN ANTONIO (Moved),GUAGUA,PAMPANGA,3,,,20064.63,17775.69,1655296.511,458146.491,,,
BLBM,2,SAN ANTONIO (Moved),GUAGUA,PAMPANGA,3,,,20047.3,17745.57,1655279.231,458116.343,,,
,2,San Antonio (N. Position),GUAGUA,PAMPANGA,3,,,20047.3,17745.57,1655279.231,458116.343,,,(Relocation)
,,San Antonio (N. Position),GUAGUA,PAMPANGA,3,,,20064.77,17775.67,1655296.651,458146.471,,,(Relocation)
BLBM,1,SAN JOSE,GUAGUA,PAMPANGA,3,,,20990.86,18322.47,1656221.804,458694.793,,,
BLBM,2,SAN JOSE,GUAGUA,PAMPANGA,3,,,20920.47,18333.18,1656151.398,458705.386,,,
BLBM,1,SAN JUAN,GUAGUA,PAMPANGA,3,,,22929.97,19680.51,1658158.596,460056.011,,,
BLBM,2,SAN JUAN,GUAGUA,PAMPANGA,3,,,22861.91,19783.36,1658090.368,460158.745,,,
BLBM,1,SIBUL,GUAGUA,PAMPANGA,3,,,20348.98,16568.87,1655582.856,456940.178,,,
BLBM,2,SIBUL,GUAGUA,PAMPANGA,3,,,20301.32,16632.93,1655535.092,457004.157,,,
BLBM,1,SIRAN,GUAGUA,PAMPANGA,3,,,20757.13,16275.69,1655991.481,456647.684,,,
BLBM,2,SIRAN,GUAGUA,PAMPANGA,3,,,20774.49,16326.4,1656008.756,456698.422,,,
BLBM,1,STA. INEZ,GUAGUA,PAMPANGA,3,,,21269.67,22493.68,1656493.676,462866.331,,,
BLBM,2,STA. INEZ,GUAGUA,PAMPANGA,3,,,21183.98,22418.97,1656408.113,462791.481,,,
BLBM,1,Baruya (San Rafael),LUBAO,PAMPANGA,3,,,12235.58,13065.81,1644390.846,450042.523,,,
BLBM,2,Baruya (San Rafael),LUBAO,PAMPANGA,3,,,12269.36,13082.16,1644424.596,450058.933,,,
BBM,1,CAD-273,LUBAO,PAMPANGA,3,,,19859.6,20102.38,1652123.545,457190.867,,,
BBM,2,CAD-273,LUBAO,PAMPANGA,3,,,19420.42,19688.79,1651685.12,456776.501,,,
BBM,3,CAD-273,LUBAO,PAMPANGA,3,,,19426.45,19535.93,1651691.424,456623.656,,,
BBM,4,CAD-273,LUBAO,PAMPANGA,3,,,19502.05,19498.72,1651767.089,456586.583,,,
BBM,5,CAD-273,LUBAO,PAMPANGA,3,,,19966.8,19420.31,1652231.966,456509.009,,,
BBM,6,CAD-273,LUBAO,PAMPANGA,3,,,20280.67,19683.78,1652545.355,456773.035,,,
BBM,7,CAD-273,LUBAO,PAMPANGA,3,,,20461.71,19511.97,1652726.698,456601.555,,,
BBM,8,CAD-273,LUBAO,PAMPANGA,3,,,20532.83,19591.12,1652797.674,456680.83,,,
BBM,10,CAD-273,LUBAO,PAMPANGA,3,,,19251.04,18967.79,1651517.039,456055.217,,,
BBM,11,CAD-273,LUBAO,PAMPANGA,3,,,18759.96,18596.26,1651026.639,455682.816,,,
BBM,12,CAD-273,LUBAO,PAMPANGA,3,,,18441,18113.22,1650708.555,455199.216,,,
BBM,13,CAD-273,LUBAO,PAMPANGA,3,,,19016.21,17302.82,1651285.203,454389.87,,,
BBM,14,CAD-273,LUBAO,PAMPANGA,3,,,19857.19,17855.17,1652125.169,454943.715,,,
BBM,15,CAD-273,LUBAO,PAMPANGA,3,,,20697.94,16581.12,1652968.183,453671.207,,,
BBM,16,CAD-273,LUBAO,PAMPANGA,3,,,21361.8,16310.47,1653632.511,453401.755,,,
BBM,17,CAD-273,LUBAO,PAMPANGA,3,,,21942.99,16687.68,1654213.008,453779.999,,,
BBM,18,CAD-273,LUBAO,PAMPANGA,3,,,22352.75,16695.05,1654622.743,453788.104,,,
BBM,19,CAD-273,LUBAO,PAMPANGA,3,,,22257.43,17876.42,1654525.304,454969.273,,,
BBM,20,CAD-273,LUBAO,PAMPANGA,3,,,21321.95,18245.62,1653589.187,455336.784,,,
BBM,21,CAD-273,LUBAO,PAMPANGA,3,,,21324.51,18999.52,1653590.393,456090.668,,,
BBM,22,CAD-273,LUBAO,PAMPANGA,3,,,22209.23,19356.37,1654474.447,456449.096,,,
BBM,23,CAD-273,LUBAO,PAMPANGA,3,,,22826.43,18645.39,1655092.907,455739.243,,,
BBM,24,CAD-273,LUBAO,PAMPANGA,3,,,22415.11,18157.14,1654682.475,455250.268,,,
BBM,25,CAD-273,LUBAO,PAMPANGA,3,,,23688.64,16399.8,1655959.128,453495.259,,,
BBM,26,CAD-273,LUBAO,PAMPANGA,3,,,23097.95,16277.95,1655368.672,453372.352,,,
BBM,27,CAD-273,LUBAO,PAMPANGA,3,,,22503.59,16450.48,1654774.018,453543.811,,,
BBM,28,CAD-273,LUBAO,PAMPANGA,3,,,23475.17,15814.28,1655746.715,452909.371,,,
BBM,29,CAD-273,LUBAO,PAMPANGA,3,,,21935.14,15831.65,1654206.695,452923.976,,,
BBM,30,CAD-273,LUBAO,PAMPANGA,3,,,21374.14,15387.2,1653646.508,452478.53,,,
BBM,31,CAD-273,LUBAO,PAMPANGA,3,,,21533.95,14240.94,1653808.372,451332.583,,,
BBM,32,CAD-273,LUBAO,PAMPANGA,3,,,21265.14,14021.62,1653539.963,451112.786,,,
BBM,33,CAD-273,LUBAO,PAMPANGA,3,,,21248.9,12450.78,1653526.544,449541.95,,,
BBM,34,CAD-273,LUBAO,PAMPANGA,3,,,22428.78,12999.78,1654705.409,450093.056,,,
BBM,35,CAD-273,LUBAO,PAMPANGA,3,,,23438.52,13935.65,1655713.442,451030.718,,,
BBM,36,CAD-273,LUBAO,PAMPANGA,3,,,20055.83,16267.44,1652326.653,453356.382,,,
BBM,37,CAD-273,LUBAO,PAMPANGA,3,,,20012.4,15875.99,1652283.927,452964.864,,,
BBM,38,CAD-273,LUBAO,PAMPANGA,3,,,20512.64,15446.05,1652784.925,452535.832,,,
BBM,39,CAD-273,LUBAO,PAMPANGA,3,,,19549.32,15619.21,1651821.32,452707.259,,,
BBM,40,CAD-273,LUBAO,PAMPANGA,3,,,20074.07,13851.54,1652349.229,450940.572,,,
BBM,41,CAD-273,LUBAO,PAMPANGA,3,,,19102.51,13970.72,1651377.48,451058.005,,,
BBM,42,CAD-273,LUBAO,PAMPANGA,3,,,19252.77,13063.76,1651529.363,450151.334,,,
BBM,43,CAD-273,LUBAO,PAMPANGA,3,,,18486.54,12791.05,1650763.642,449877.255,,,
BBM,44,CAD-273,LUBAO,PAMPANGA,3,,,18655.17,11908.87,1650933.85,448995.395,,,
BBM,45,CAD-273,LUBAO,PAMPANGA,3,,,18447.75,11922.35,1650726.411,449008.503,,,
BBM,46,CAD-273,LUBAO,PAMPANGA,3,,,18256.92,12281.17,1650534.942,449366.973,,,
BBM,47,CAD-273,LUBAO,PAMPANGA,3,,,18130.2,11787.95,1650409.11,448873.535,,,
BBM,48,CAD-273,LUBAO,PAMPANGA,3,,,16495.81,11945.38,1648774.477,449028.029,,,
BBM,49,CAD-273,LUBAO,PAMPANGA,3,,,16795.67,12598.57,1649073.159,449681.744,,,
BBM,50,CAD-273,LUBAO,PAMPANGA,3,,,16630.86,13206.32,1648907.263,450289.185,,,
BBM,51,CAD-273,LUBAO,PAMPANGA,3,,,17481.28,14071.28,1649756.111,451155.653,,,
BBM,52,CAD-273,LUBAO,PAMPANGA,3,,,18299.81,15675.11,1650571.743,452760.915,,,
BBM,53,CAD-273,LUBAO,PAMPANGA,3,,,18739.34,15910.46,1651010.839,452997.048,,,
BBM,54,CAD-273,LUBAO,PAMPANGA,3,,,19003.3,15991.32,1651274.647,453078.38,,,
BBM,55,CAD-273,LUBAO,PAMPANGA,3,,,18960.42,16352.45,1651231.12,453439.424,,,
BBM,57,CAD-273,LUBAO,PAMPANGA,3,,,18084.51,17561.73,1650353.064,454647.101,,,
BBM,58,CAD-273,LUBAO,PAMPANGA,3,,,17845.8,17197.43,1650115.014,454282.382,,,
BBM,59,CAD-273,LUBAO,PAMPANGA,3,,,15686.94,13959.31,1647962.017,451040.465,,,
BBM,61,CAD-273,LUBAO,PAMPANGA,3,,,9987.37,17802.68,1642255.716,454873.512,,,
BBM,63,CAD-273,LUBAO,PAMPANGA,3,,,15275.78,13547.71,1647551.605,450628.136,,,
BBM,65,CAD-273,LUBAO,PAMPANGA,3,,,15179.3,11776.45,1647458.302,448856.739,,,
BBM,68,CAD-273,LUBAO,PAMPANGA,3,,,21991.37,19760.47,1654255.868,456852.793,,,
BBM,69,CAD-273,LUBAO,PAMPANGA,3,,,18647.41,17112.16,1650916.755,454198.553,,,
BBM,70,CAD-273,LUBAO,PAMPANGA,3,,,17591.04,16792.35,1649860.988,453876.855,,,
BBM,71,CAD-273,LUBAO,PAMPANGA,3,,,17853.03,14371.44,1650127.313,451456.473,,,
BBM,72,CAD-273,LUBAO,PAMPANGA,3,,,17766.59,20152.97,1650030.505,457237.699,,,
BBM,73,CAD-273,LUBAO,PAMPANGA,3,,,17694.08,18315.24,1649961.293,455399.89,,,
BBM,74,CAD-273,LUBAO,PAMPANGA,3,,,16526.11,18330.01,1648793.329,455412.564,,,
BBM,75,CAD-273,LUBAO,PAMPANGA,3,,,16700.7,17888.85,1648968.706,454971.729,,,
BBM,80,CAD-273,LUBAO,PAMPANGA,3,,,12609.16,17523.39,1644877.933,454598.935,,,
BBM,81,CAD-273,LUBAO,PAMPANGA,3,,,11238.16,17150.71,1643507.638,454223.804,,,
BBM,82,CAD-273,LUBAO,PAMPANGA,3,,,11432.45,18433.92,1643699.626,455507.328,,,
BBM,83,CAD-273,LUBAO,PAMPANGA,3,,,10408.15,19019.99,1642674.306,456091.544,,,
BBM,88,CAD-273,LUBAO,PAMPANGA,3,,,21125.71,15621.48,1653397.664,452712.358,,,
BBM,89,CAD-273,LUBAO,PAMPANGA,3,,,18570.88,18991.54,1650836.855,456077.745,,,
BBM,90,CAD-273,LUBAO,PAMPANGA,3,,,19087.53,19191.01,1651353.133,456278.137,,,
BBM,91,CAD-273,LUBAO,PAMPANGA,3,,,20002.62,17903.03,1652270.509,454991.835,,,
